2000 9459
1676 1792 -3739
1792 331 -1488
331 500 4636
500 1232 -5825
1232 681 -7405
681 3 9232
3 969 4384
969 1394 -1688
1394 362 -2987
362 1479 -3471
1479 1974 137
1974 1878 -1015
1878 1252 -5853
1252 1284 986
1284 199 6035
199 458 4634
458 210 7551
210 339 -6794
339 1452 3311
1452 1730 8380
1730 1515 -4680
1515 947 -2617
947 782 -5661
782 250 -8790
250 798 1007
798 546 -1987
546 1072 8081
1072 466 -4723
466 1709 1433
1709 672 3495
672 583 -3011
583 1747 -2256
1747 1630 549
1630 1427 -3671
1427 421 6889
421 1771 -4620
1771 1902 -6466
1902 1463 6606
1463 487 4227
487 1644 -3227
1644 49 7698
49 86 -4896
86 393 -1663
393 1437 -6388
1437 406 -5804
406 1384 -2857
1384 1441 4812
1441 1936 4069
1936 1828 -1633
1828 626 -3090
626 1872 4251
1872 1070 -3212
1070 620 6556
620 1736 4316
1736 1989 -8607
1989 895 5908
895 925 6598
925 1226 6561
1226 1995 1674
1995 649 -4528
649 1263 8300
1263 1805 -7521
1805 70 -8094
70 95 -7882
95 411 -5673
411 1540 -3252
1540 1408 -4650
1408 1568 -6232
1568 261 588
261 998 -571
998 431 -257
431 1506 -8459
1506 75 -9452
75 576 -540
576 1059 7292
1059 893 -2328
893 233 -4230
233 1447 -4587
1447 615 -1569
615 1076 -1185
1076 1620 5429
1620 11 1510
11 1025 -4692
1025 820 -5250
820 160 -5497
160 1748 -995
1748 1838 -3395
1838 327 -1979
327 867 -5724
867 1020 9678
1020 741 -3703
741 1030 1760
1030 1031 -3881
1031 71 -5075
71 908 -6362
908 1186 -6179
1186 1631 -5694
1631 1662 -9407
1662 430 5740
430 585 1443
585 726 -3291
726 1912 -7430
1912 1707 -4868
1707 939 -5631
939 1393 -1503
1393 1176 -4859
1176 299 -3583
299 1716 37
1716 484 7677
484 1138 -291
1138 537 -42
537 732 -9361
732 881 4392
881 1654 -6237
1654 1511 -1143
1511 53 -60
53 329 -3520
329 648 8753
648 1469 -5442
1469 392 -5241
392 1320 -461
1320 540 -9236
540 980 -2826
980 1200 -2267
1200 1194 -8316
1194 1013 9721
1013 1029 -4591
1029 1626 -3537
1626 1361 -3216
1361 1143 -8367
1143 155 1554
155 847 -2194
847 252 817
252 677 3000
677 1509 2595
1509 1901 -6542
1901 1726 -4862
1726 1621 -3830
1621 1124 8441
1124 983 715
983 501 9157
501 1104 -8874
1104 1911 -616
1911 448 -9476
448 342 -9502
342 172 -9392
172 1557 -486
1557 794 -979
794 1917 5776
1917 755 -3646
755 550 -6004
550 813 5312
813 1399 8537
1399 1894 -3838
1894 364 -2694
364 1698 1510
1698 271 -7783
271 636 -3222
636 1745 -8788
1745 1939 8403
1939 752 -4057
752 1799 7204
1799 1356 6833
1356 548 -6609
548 139 567
139 856 -2364
856 1738 -7045
1738 544 6222
544 1440 -9121
1440 1628 -4325
1628 1988 -7829
1988 1238 1475
1238 1055 -6279
1055 524 8393
524 1379 -1906
1379 1853 -1328
1853 1704 9641
1704 1230 -6381
1230 1710 6279
1710 348 -4671
348 1168 4415
1168 1740 -8843
1740 876 -6640
876 603 8090
603 837 -5761
837 1434 5785
1434 1184 8540
1184 1003 -3187
1003 1276 -5249
1276 1990 9801
1990 1100 895
1100 862 8913
862 762 -3376
762 1803 353
1803 1424 4463
1424 17 -1201
17 1617 5121
1617 873 2729
873 1877 -6036
1877 122 -705
122 964 6784
964 1639 -1343
1639 1455 4191
1455 1553 755
1553 1998 -9150
1998 1956 7422
1956 1697 5471
1697 259 6194
259 523 -5466
523 992 1780
992 1346 -9607
1346 328 -504
328 982 -4075
982 963 -9228
963 1296 2481
1296 134 -2053
134 82 -6964
82 1866 -4743
1866 313 -2268
313 1324 -1503
1324 23 -483
23 1457 -2019
1457 571 -464
571 1820 -751
1820 35 -2285
35 1144 -6767
1144 1503 5110
1503 1345 -8073
1345 1049 -7627
1049 704 -5523
704 444 8607
444 1201 8524
1201 1300 -3731
1300 554 5828
554 967 7165
967 1017 -1244
1017 1161 -2935
1161 1919 -9316
1919 1763 9523
1763 267 -8278
267 763 -4223
763 371 -6820
371 1373 -5288
1373 718 -5014
718 391 5338
391 1608 -6169
1608 247 6423
247 1685 6189
1685 1810 -4630
1810 1647 4841
1647 921 5050
921 1712 -9590
1712 738 8253
738 579 -8465
579 1167 6377
1167 46 2650
46 1363 8760
1363 1247 -1828
1247 1428 -7250
1428 1899 1805
1899 512 8956
512 667 -6056
667 1211 -1509
1211 702 -6564
702 1550 -9363
1550 515 -2997
515 1403 -8466
1403 1961 -5953
1961 1675 -7916
1675 237 -5556
237 601 7955
601 1854 -9664
1854 1582 -5375
1582 149 1619
149 1274 -8438
1274 225 -9137
225 43 -6347
43 363 -11
363 551 1643
551 1185 -1129
1185 509 7871
509 1875 6673
1875 1833 -3257
1833 1265 5840
1265 1926 -8571
1926 1082 6
1082 911 -2415
911 1567 502
1567 1953 4422
1953 1785 4904
1785 344 -8099
344 807 -9701
807 1978 3006
1978 783 4915
783 1528 -5080
1528 997 1081
997 1148 777
1148 1652 -3361
1652 684 6585
684 839 3563
839 522 4363
522 912 -9547
912 263 -4603
263 1092 -6436
1092 743 6384
743 470 0
470 265 -9575
265 600 1791
600 277 -9393
277 308 9927
308 206 -5708
206 901 -7040
901 1197 -8780
1197 306 -9702
306 1372 -398
1372 102 -165
102 58 1022
58 268 -4341
268 1056 -6511
1056 1376 -5523
1376 526 -8282
526 425 -4960
425 73 397
73 413 -665
413 153 -8606
153 884 -7802
884 995 -1105
995 292 3882
292 1614 2697
1614 482 -7864
482 1634 -3386
1634 113 -1233
113 628 -3368
628 942 -2976
942 1782 -3820
1782 1191 2150
1191 1666 9780
1666 266 -1364
266 1615 -9748
1615 1079 -3038
1079 1026 -7024
1026 432 -7419
432 843 218
843 529 178
529 775 2289
775 894 -4564
894 472 964
472 1764 -6957
1764 1665 4976
1665 1836 -8218
1836 1780 2415
1780 40 9925
40 1089 -4447
1089 1022 -5174
1022 201 2150
201 905 3675
905 1871 -7502
1871 1392 1624
1392 1935 -4426
1935 801 -5449
801 1077 3061
1077 1732 2765
1732 720 -771
720 1808 2261
1808 1130 353
1130 789 -4812
789 404 -1211
404 1146 -6714
1146 1694 3126
1694 1971 -1985
1971 163 8843
163 1021 -3296
1021 1118 736
1118 282 -3786
282 1817 -6107
1817 1827 -4076
1827 1062 -770
1062 1724 -6322
1724 1958 1476
1958 1560 -8287
1560 1370 -1725
1370 1435 -4546
1435 774 -6986
774 1648 -4121
1648 1952 -6819
1952 1841 -6545
1841 1572 3310
1572 1781 -3554
1781 1879 -6572
1879 656 -7182
656 707 -184
707 428 2248
428 1504 8117
1504 138 -7562
138 780 -9113
780 594 -8828
594 1114 -4273
1114 1395 -7462
1395 850 1410
850 110 -1084
110 1986 2622
1986 184 -9505
184 1605 4543
1605 401 6945
401 106 -4633
106 1655 -958
1655 223 5022
223 1743 -2418
1743 712 3619
712 1973 1257
1973 1128 -4902
1128 1389 459
1389 1297 6335
1297 1643 7548
1643 1145 235
1145 806 8891
806 207 -5790
207 860 -8010
860 1040 -5585
1040 1575 -9160
1575 142 -2735
142 844 6427
844 1476 -9366
1476 461 -5723
461 1400 9232
1400 1684 2476
1684 1979 -9716
1979 1596 -6237
1596 624 -1078
624 1113 -9543
1113 215 -6382
215 836 9128
836 125 -3181
125 1701 -6921
1701 1099 9007
1099 604 910
604 1189 -5684
1189 1439 5842
1439 1355 236
1355 1357 -1016
1357 1001 2151
1001 1530 -8187
1530 731 3566
731 734 -7110
734 1766 1611
1766 1073 -8345
1073 833 -648
833 1881 -3575
1881 1347 6138
1347 1358 3368
1358 1266 8240
1266 400 5649
400 1629 1361
1629 1749 -1412
1749 1261 -3258
1261 77 -9002
77 1900 2896
1900 7 -1161
7 868 498
868 858 -8868
858 1768 -6854
1768 745 -1414
745 981 221
981 1944 1531
1944 1436 -7841
1436 1755 173
1755 1206 -5564
1206 1895 4653
1895 1588 -5160
1588 859 -4818
859 760 -2440
760 872 -9590
872 456 -6125
456 625 -3608
625 1369 7465
1369 1329 -7945
1329 1893 -7472
1893 727 -9304
727 725 868
725 729 -4838
729 527 1579
527 1682 3468
1682 1706 -3590
1706 1562 -271
1562 769 -964
769 367 -8003
367 1083 -3453
1083 920 3683
920 1330 -9285
1330 97 4894
97 818 1315
818 810 -2794
810 728 -2425
728 1843 2053
1843 1888 -2580
1888 5 -9821
5 1885 -5336
1885 890 -3638
890 1429 -6428
1429 1671 -4632
1671 1491 -8141
1491 278 1117
278 467 -2519
467 1136 9660
1136 668 -9809
668 9 3453
9 227 -4846
227 1317 -4472
1317 1583 1782
1583 1303 -4154
1303 286 4983
286 761 -3468
761 917 -1730
917 660 43
660 814 -1676
814 1492 4768
1492 924 -9351
924 631 -9627
631 926 7082
926 475 52
475 955 -7814
955 532 1418
532 375 9670
375 1298 -6791
1298 1181 120
1181 1425 -7455
1425 643 -8890
643 183 -7190
183 441 8247
441 89 -7435
89 257 -1991
257 1216 4773
1216 485 7333
485 960 -1272
960 399 4647
399 1882 -89
1882 1984 387
1984 204 -6678
204 507 -4463
507 1193 6487
1193 232 2501
232 1485 -6230
1485 1940 3290
1940 1158 -4351
1158 462 -6468
462 325 -1748
325 20 6694
20 1336 -9178
1336 723 6993
723 1169 -7076
1169 1695 609
1695 1612 2577
1612 338 -6380
338 84 -6174
84 1645 4740
1645 805 -8499
805 1233 -9801
1233 1486 2775
1486 1223 4115
1223 959 -5322
959 742 1940
742 1556 8183
1556 949 -5654
949 1160 -4274
1160 1692 -8042
1692 629 2422
629 1483 -6598
1483 1855 -8143
1855 880 -1129
880 469 -9032
469 841 -3633
841 398 938
398 1023 -5147
1023 150 -2308
150 1522 -2924
1522 1404 -8697
1404 1387 -4662
1387 1908 664
1908 1465 312
1465 777 779
777 1484 -6868
1484 1163 -7349
1163 349 -6446
349 1267 -8125
1267 1388 -8013
1388 855 -593
855 1861 -8221
1861 711 4507
711 988 -6806
988 188 6478
188 1288 -3812
1288 47 -815
47 1278 9895
1278 1496 -3817
1496 1541 -4736
1541 1123 -1623
1123 834 -7602
834 1141 3792
1141 1815 -4981
1815 74 -7357
74 1696 -7598
1696 243 -2930
243 29 -6829
29 764 -5045
764 934 7741
934 486 -5373
486 989 -2675
989 244 2576
244 588 -8749
588 918 8951
918 165 -7021
165 1426 -2409
1426 776 -4366
776 1173 9114
1173 1210 -7963
1210 101 1616
101 748 -3395
748 1310 -1607
1310 614 2125
614 1526 -9751
1526 756 1530
756 1306 5647
1306 779 -3224
779 1255 -8287
1255 957 -1385
957 492 5246
492 754 -6014
754 662 8480
662 219 2356
219 382 -706
382 1472 -2303
1472 1012 -1370
1012 552 5629
552 1067 -6891
1067 919 2021
919 1931 8513
1931 200 -1193
200 1532 -5689
1532 900 -6354
900 832 6691
832 203 -7747
203 1967 496
1967 559 -2658
559 1009 -2958
1009 1431 -2965
1431 326 -8176
326 817 -6432
817 721 -9151
721 666 -5317
666 38 2887
38 418 -3414
418 91 6816
91 1217 -9170
1217 1378 -3935
1378 168 -6049
168 587 -7600
587 521 -274
521 1896 3155
1896 682 -2952
682 1417 7386
1417 1349 -1263
1349 1657 -4665
1657 1096 1028
1096 1918 -2912
1918 1741 2784
1741 254 1812
254 592 -7699
592 412 3348
412 1209 7193
1209 438 -6958
438 938 -3586
938 453 2855
453 194 -9390
194 950 -980
950 1208 -6175
1208 1290 517
1290 671 1375
671 1904 2390
1904 283 -1875
283 1948 6143
1948 1897 5781
1897 1545 2401
1545 1234 -6879
1234 1552 -2104
1552 1305 -1776
1305 1641 1773
1641 212 -3446
212 978 -7707
978 1537 9970
1537 896 7871
896 123 -8469
123 504 -3489
504 341 7181
341 1505 4883
1505 1598 -7395
1598 181 -4421
181 791 -1245
791 1651 -7756
1651 1129 -524
1129 1270 -7669
1270 1788 8012
1788 353 -4631
353 1126 9093
1126 1539 -506
1539 1718 7544
1718 1960 3954
1960 1957 -3835
1957 547 -5002
547 1734 1429
1734 616 5140
616 973 9844
973 1152 4977
1152 1410 1811
1410 361 -1680
361 621 4698
621 1402 -7222
1402 909 9574
909 740 7835
740 1525 6512
1525 1546 4424
1546 495 -8788
495 903 1994
903 1779 -9406
1779 1080 -4361
1080 972 368
972 496 1932
496 1759 -1357
1759 262 -7427
262 611 -4754
611 736 -9124
736 1295 -5983
1295 654 -4368
654 312 -2120
312 612 -7593
612 746 -9621
746 563 -5753
563 1289 -1672
1289 1844 -6165
1844 1993 4177
1993 1787 302
1787 451 -8522
451 1699 -1807
1699 1171 2555
1171 25 -418
25 1198 -7427
1198 809 2204
809 157 4829
157 1279 8044
1279 1014 -7751
1014 1673 -6894
1673 311 -6247
311 1574 -1727
1574 1890 3204
1890 714 -5
714 44 2405
44 1576 -918
1576 826 1409
826 439 1495
439 1997 -4946
1997 1473 8528
1473 1834 -9848
1834 1156 1589
1156 83 -1987
83 759 4554
759 767 -5084
767 322 -2014
322 81 8665
81 1976 8434
1976 1302 -3879
1302 147 -8162
147 598 -7314
598 1321 -9226
1321 584 1770
584 118 -6539
118 1272 7020
1272 55 -6896
55 1667 -7014
1667 202 3020
202 290 -6893
290 1999 -1352
1999 1597 -4879
1597 423 -2533
423 617 -403
617 1292 -232
1292 1845 -7487
1845 369 -7942
369 1004 -6020
1004 965 5056
965 1325 -6774
1325 221 -5921
221 164 -5321
164 315 7579
315 433 -4581
433 1253 5671
1253 1177 8559
1177 713 -2303
713 166 5977
166 574 -270
574 1786 -9034
1786 60 -1873
60 332 -795
332 1945 -3148
1945 493 -4638
493 1746 -9804
1746 1254 -3175
1254 1959 -1655
1959 1250 -1842
1250 1281 8974
1281 296 -9677
296 366 1609
366 235 -3101
235 1611 -7628
1611 1916 3030
1916 1842 9053
1842 753 2293
753 305 2357
305 1664 9133
1664 1758 -5295
1758 1795 -7120
1795 640 -927
640 1036 9169
1036 1344 -3254
1344 4 -7179
4 664 -4154
664 1477 877
1477 605 -3719
605 823 -3937
823 88 6494
88 154 -6112
154 824 -8176
824 1474 6763
1474 1742 -9690
1742 1728 3746
1728 1414 1333
1414 1946 -6345
1946 1868 -8654
1868 1770 9899
1770 811 -5963
811 356 -6646
356 1119 -4001
1119 45 9744
45 92 -3781
92 635 2421
635 1365 2602
1365 936 2319
936 816 -2975
816 1159 2552
1159 1599 4864
1599 1689 9870
1689 355 -5371
355 130 -24
130 269 -523
269 971 -3137
971 645 352
645 506 -9360
506 692 1432
692 1720 -5753
1720 1968 -3244
1968 1688 -8523
1688 676 743
676 1497 8511
1497 1613 -8828
1613 1335 2463
1335 869 -7745
869 1829 5497
1829 16 680
16 1731 -4908
1731 300 -1865
300 224 -9785
224 516 2752
516 765 1383
765 1175 -9491
1175 124 -4007
124 426 2505
426 41 -9103
41 1721 -2751
1721 886 -4698
886 36 -8434
36 231 -7521
231 1529 6401
1529 32 2189
32 751 3169
751 287 -8851
287 1412 -9788
1412 994 5436
994 1352 5706
1352 915 -9936
915 1155 -9413
1155 50 -4400
50 27 -4929
27 1708 -2630
1708 335 -9691
335 1618 -9858
1618 578 1237
578 380 1402
380 943 -3390
943 1750 -1902
1750 555 -5067
555 708 2210
708 1207 -5462
1207 1983 1270
1983 85 499
85 599 717
599 1513 5279
1513 343 -8298
343 1046 763
1046 889 2400
889 937 -4640
937 1966 -1439
1966 653 -3347
653 1804 6641
1804 970 -3008
970 1339 -6862
1339 69 1835
69 1074 -6107
1074 573 823
573 137 -16
137 1354 5712
1354 609 -1122
609 13 -2922
13 1260 -9870
1260 941 -8925
941 1313 -6987
1313 1507 -9344
1507 1752 -1113
1752 1413 971
1413 1906 3844
1906 1006 -9225
1006 1822 -5227
1822 1172 1542
1172 1601 9160
1601 457 -9867
457 710 2528
710 1965 6005
1965 1924 6757
1924 216 -3235
216 358 4622
358 1578 3162
1578 1271 -7990
1271 933 1585
933 658 -9815
658 1569 -8251
1569 1800 -9002
1800 1337 1413
1337 1478 421
1478 129 -1525
129 1390 -9286
1390 1686 8148
1686 1182 -5662
1182 580 8761
580 1773 -5439
1773 1343 -8879
1343 1884 -4621
1884 1725 -5209
1725 314 -5169
314 111 -9919
111 1375 -1952
1375 541 8656
541 766 6982
766 993 -8633
993 913 -7830
913 474 9824
474 1097 5102
1097 1033 7327
1033 1054 -5043
1054 1327 -2673
1327 57 4597
57 1316 -3825
1316 1108 7627
1108 698 -2418
698 1554 -6347
1554 169 7867
169 1248 -8538
1248 1646 -4353
1646 975 1206
975 680 2585
680 1331 1325
1331 1212 9418
1212 990 -4268
990 390 164
390 1555 -3397
1555 822 4269
822 174 9826
174 447 -7852
447 1672 -5987
1672 297 -6348
297 1778 -5746
1778 892 -3058
892 126 -333
126 213 5290
213 565 4935
565 1913 -8552
1913 1807 6520
1807 1775 -722
1775 222 5277
222 180 1360
180 1187 1029
1187 80 777
80 196 3496
196 354 -8835
354 1277 5939
1277 350 -1762
350 1170 1803
1170 854 -8250
854 21 -2048
21 1061 2627
1061 1117 2618
1117 1687 3714
1687 316 -1741
316 1777 -2672
1777 821 -7462
821 861 -624
861 1744 -9149
1744 897 -4554
897 22 3240
22 2 -9496
2 1625 -650
1625 1122 -271
1122 1610 -9508
1610 289 5201
289 1421 -2714
1421 1733 -1567
1733 1273 1519
1273 1480 -6700
1480 792 6408
792 696 -5962
696 652 5467
652 357 -6928
357 1471 -817
1471 1823 -9078
1823 796 2403
796 1835 -6928
1835 347 2671
347 870 9523
870 1921 5939
1921 717 3610
717 494 1182
494 1178 2456
1178 1438 4745
1438 1837 -1078
1837 1831 4288
1831 1922 2276
1922 1964 -3661
1964 781 -7810
781 1229 2658
1229 589 985
589 28 8603
28 127 -3181
127 1407 -8474
1407 1520 4200
1520 1796 7137
1796 715 -5584
715 1551 -1279
1551 842 -8866
842 1244 -8057
1244 613 -4351
613 1543 -1694
1543 274 -4352
274 255 -5229
255 1359 -9401
1359 109 9365
109 1814 8890
1814 737 -8336
737 217 750
217 1581 518
1581 1580 -6764
1580 1105 -74
1105 1516 -577
1516 1586 -279
1586 907 -3001
907 402 -5973
402 1460 4311
1460 1950 -711
1950 688 -5489
688 1315 -9878
1315 1570 -456
1570 1717 -896
1717 1735 -1087
1735 1914 -8893
1914 1729 -7362
1729 1075 1335
1075 1147 -6050
1147 1852 -2749
1852 622 -3019
622 249 -5010
249 1825 -7000
1825 1257 -6122
1257 577 -8023
577 238 -6194
238 1332 4757
1332 1110 -9942
1110 1514 5981
1514 52 -6979
52 1430 -1470
1430 739 -3146
739 177 3968
177 985 66
985 490 3050
490 1140 -134
1140 539 7997
539 1174 2569
1174 1776 3607
1776 209 -631
209 1058 -7565
1058 750 -6199
750 1925 8920
1925 1883 -9820
1991 500 -8620
500 1218 1896
1218 1229 -5308
1229 1967 -6094
1967 1181 9620
1181 631 -2275
631 1581 -182
1581 260 -6982
1586 20 -1795
1586 1038 -7002
1038 991 657
991 541 -4470
541 1811 -7708
1811 857 -2057
857 20 -7736
901 1621 -9651
901 430 -3622
430 122 3942
122 1942 378
1942 1106 -6650
1106 356 2043
356 1250 -2753
1250 1788 -5222
1788 1621 9415
1928 636 481
1928 1034 -2268
1034 636 1012
1669 704 2592
1669 1296 -4137
1296 1834 7245
1834 842 3020
842 64 -6955
64 511 -8964
511 1836 -3850
1836 1615 -984
1615 1651 228
1651 267 -9304
267 436 -1087
436 784 2141
784 1176 7940
1176 1371 -9203
1371 1034 -3964
1034 110 -6758
110 135 24
135 981 879
981 563 -248
563 1819 3927
1819 1701 -9463
1701 711 -4702
711 126 3962
126 1858 -8487
1858 698 -9320
698 1620 -1099
1620 1680 8835
1680 1189 -5353
1189 1724 -7182
1724 1828 -3312
1828 173 -2053
173 471 219
471 1049 4900
1049 579 -5127
579 68 -1159
68 1689 -6773
1689 1237 -5647
1237 1214 -4771
1214 1661 -6162
1661 1660 1449
1660 1076 -3998
1076 1197 -8210
1197 545 436
545 1503 7031
1503 1248 8637
1248 1373 -7736
1373 266 -4191
266 1243 2399
1243 1463 -4774
1463 1028 3416
1028 1363 -9248
1363 23 -5102
23 1980 -3534
1980 1429 3647
1429 1050 -6111
1050 1206 -7505
1206 845 -7304
845 1759 -2253
1759 807 879
807 1754 -1658
1754 737 -3380
737 726 -4634
726 1672 2659
1672 792 4830
792 1951 2926
1951 1084 -9684
1084 1316 1463
1316 920 -5068
920 1032 -4880
1032 1419 3479
1419 940 -1954
940 646 -4060
646 1550 5039
1550 544 -7547
544 329 -1614
329 679 9997
679 1949 3651
1949 635 -7619
635 1233 366
1233 294 -1167
294 1393 -139
1393 1760 -3819
1760 704 -6210
